<point> -60.0 0.0 0.1 </point>
<point> -59.99086170938347 1.0471443862370107 0.1 </point>
<point> -59.96344962114575 2.0939698021500583 0.1 </point>
<point> -59.91777208527443 3.14015737457663 0.1 </point>
<point> -59.853843015589455 4.185388424647519 0.1 </point>
<point> -59.771681885504734 5.22934456485949 0.1 </point>
<point> -59.6713137220964 6.271707796059208 0.1 </point>
<point> -59.55276909847932 7.312160604308849 0.1 </point>
<point> -59.41608412449422 8.350386057603925 0.1 </point>
<point> -59.261300435708264 9.386067902413853 0.1 </point>
<point> -59.088465180732484 10.418890660015819 0.1 </point>
<point> -58.89763100685984 11.448539722592688 0.1 </point>
<point> -58.68885604402834 12.474701449065561 0.1 </point>
<point> -58.462203887114114 13.4970632606319 0.1 </point>
<point> -58.21774357655979 14.515313735980063 0.1 </point>
<point> -57.9555495773441 15.529142706151244 0.1 </point>
<point> -57.675701756299134 16.53824134901995 0.1 </point>
<point> -57.378285357782126 17.542302283364208 0.1 </point>
<point> -57.06339097770921 18.541019662496844 0.1 </point>
<point> -56.73111453595901 19.5340892674294 0.1 </point>
<point> -56.381557247154504 20.521208599540124 0.1 </point>
<point> -56.01482558983211 21.502076972718015 0.1 </point>
<point> -55.63103127400724 22.47639560495472 0.1 </point>
<point> -55.23029120714642 23.443867709356425 0.1 </point>
<point> -54.812727458556054 24.404198584548013 0.1 </point>
<point> -54.378467222199 25.357095704441967 0.1 </point>
<point> -53.92764277795002 26.302268807344646 0.1 </point>
<point> -53.46039145130207 27.239429984372805 0.1 </point>
<point> -52.97685557153562 28.168293767153447 0.1 </point>
<point> -52.47718242836375 29.088577214780223 0.1 </point>
<point> -51.96152422706632 29.999999999999996 0.1 </point>
<point> -51.43003804212674 30.90228449460325 0.1 </point>
<point> -50.88288576938556 31.795155853992295 0.1 </point>
<point> -50.32023407672544 32.678342100901624 0.1 </point>
<point> -49.7422543533025 33.551574208244816 0.1 </point>
<point> -49.14912265733951 34.41458618106276 0.1 </point>
<point> -48.54101966249685 35.26711513754839 0.1 </point>
<point> -47.91813060283757 36.1089013891229 0.1 </point>
<point> -47.280645216403315 36.939688519539494 0.1 </point>
<point> -46.62875768741826 37.75922346299024 0.1 </point>
<point> -45.96266658713868 38.56725658119235 0.1 </point>
<point> -45.282574813366324 39.36354173943044 0.1 </point>
<point> -44.588689528643656 40.14783638153149 0.1 </point>
<point> -43.88122209715023 40.919901603749906 0.1 </point>
<point> -43.16038802031907 41.679502227539835 0.1 </point>
<point> -42.42640687119285 42.426406871192846 0.1 </point>
<point> -41.679502227539835 43.16038802031906 0.1 </point>
<point> -40.919901603749906 43.88122209715023 0.1 </point>
<point> -40.14783638153149 44.588689528643656 0.1 </point>
<point> -39.36354173943044 45.282574813366324 0.1 </point>
<point> -38.56725658119236 45.96266658713868 0.1 </point>
<point> -37.75922346299025 46.62875768741826 0.1 </point>
<point> -36.939688519539494 47.28064521640332 0.1 </point>
<point> -36.108901389122906 47.91813060283757 0.1 </point>
<point> -35.26711513754839 48.54101966249685 0.1 </point>
<point> -34.41458618106277 49.14912265733951 0.1 </point>
<point> -33.55157420824481 49.742254353302506 0.1 </point>
<point> -32.678342100901624 50.32023407672544 0.1 </point>
<point> -31.795155853992295 50.88288576938556 0.1 </point>
<point> -30.90228449460325 51.43003804212674 0.1 </point>
<point> -30.000000000000007 51.96152422706631 0.1 </point>
<point> -29.088577214780226 52.47718242836375 0.1 </point>
<point> -28.16829376715345 52.976855571535616 0.1 </point>
<point> -27.23942998437281 53.460391451302065 0.1 </point>
<point> -26.302268807344646 53.92764277795002 0.1 </point>
<point> -25.357095704441967 54.378467222199 0.1 </point>
<point> -24.404198584548013 54.812727458556054 0.1 </point>
<point> -23.44386770935642 55.23029120714642 0.1 </point>
<point> -22.476395604954718 55.63103127400724 0.1 </point>
<point> -21.502076972718022 56.01482558983211 0.1 </point>
<point> -20.52120859954013 56.3815572471545 0.1 </point>
<point> -19.534089267429405 56.731114535959 0.1 </point>
<point> -18.541019662496847 57.06339097770921 0.1 </point>
<point> -17.542302283364208 57.378285357782126 0.1 </point>
<point> -16.53824134901995 57.675701756299134 0.1 </point>
<point> -15.529142706151244 57.9555495773441 0.1 </point>
<point> -14.51531373598006 58.21774357655979 0.1 </point>
<point> -13.497063260631895 58.462203887114114 0.1 </point>
<point> -12.474701449065567 58.688856044028334 0.1 </point>
<point> -11.448539722592695 58.89763100685984 0.1 </point>
<point> -10.418890660015824 59.088465180732484 0.1 </point>
<point> -9.386067902413856 59.261300435708264 0.1 </point>
<point> -8.350386057603927 59.41608412449422 0.1 </point>
<point> -7.31216060430885 59.55276909847932 0.1 </point>
<point> -6.271707796059207 59.6713137220964 0.1 </point>
<point> -5.229344564859488 59.771681885504734 0.1 </point>
<point> -4.185388424647514 59.853843015589455 0.1 </point>
<point> -3.140157374576638 59.91777208527443 0.1 </point>
<point> -2.093969802150065 59.96344962114575 0.1 </point>
<point> -1.047144386237016 59.99086170938347 0.1 </point>
<point> -3.673940397442059e-15 60.0 0.1 </point>
<point> 1.0471443862369951 60.00913829061653 0.1 </point>
<point> 2.0939698021500575 60.03655037885425 0.1 </point>
<point> 3.140157374576617 60.08222791472557 0.1 </point>
<point> 4.18538842464752 60.146156984410545 0.1 </point>
<point> 5.229344564859481 60.228318114495266 0.1 </point>
<point> 6.271707796059213 60.3286862779036 0.1 </point>
<point> 7.312160604308842 60.44723090152068 0.1 </point>
<point> 8.35038605760391 60.58391587550578 0.1 </point>
<point> 9.386067902413847 60.73869956429174 0.1 </point>
<point> 10.418890660015807 60.911534819267516 0.1 </point>
<point> 11.448539722592688 61.10236899314016 0.1 </point>
<point> 12.474701449065549 61.31114395597166 0.1 </point>
<point> 13.4970632606319 61.53779611288589 0.1 </point>
<point> 14.515313735980053 61.78225642344021 0.1 </point>
<point> 15.52914270615125 62.044450422655906 0.1 </point>
<point> 16.53824134901994 62.324298243700866 0.1 </point>
<point> 17.542302283364187 62.62171464221787 0.1 </point>
<point> 18.54101966249684 62.93660902229079 0.1 </point>
<point> 19.534089267429383 63.26888546404099 0.1 </point>
<point> 20.52120859954012 63.6184427528455 0.1 </point>
<point> 21.502076972718 63.98517441016789 0.1 </point>
<point> 22.476395604954725 64.36896872599276 0.1 </point>
<point> 23.443867709356415 64.76970879285358 0.1 </point>
<point> 24.404198584548016 65.18727254144395 0.1 </point>
<point> 25.35709570444196 65.62153277780101 0.1 </point>
<point> 26.30226880734463 66.07235722204999 0.1 </point>
<point> 27.2394299843728 66.53960854869794 0.1 </point>
<point> 28.168293767153433 67.02314442846438 0.1 </point>
<point> 29.08857721478022 67.52281757163625 0.1 </point>
<point> 29.999999999999986 68.03847577293368 0.1 </point>
<point> 30.90228449460325 68.56996195787326 0.1 </point>
<point> 31.795155853992284 69.11711423061445 0.1 </point>
<point> 32.678342100901624 69.67976592327457 0.1 </point>
<point> 33.5515742082448 70.2577456466975 0.1 </point>
<point> 34.414586181062745 70.85087734266048 0.1 </point>
<point> 35.26711513754838 71.45898033750316 0.1 </point>
<point> 36.10890138912288 72.08186939716242 0.1 </point>
<point> 36.93968851953949 72.71935478359669 0.1 </point>
<point> 37.75922346299023 73.37124231258174 0.1 </point>
<point> 38.56725658119235 74.03733341286133 0.1 </point>
<point> 39.363541739430424 74.71742518663368 0.1 </point>
<point> 40.147836381531484 75.41131047135636 0.1 </point>
<point> 40.9199016037499 76.11877790284977 0.1 </point>
<point> 41.679502227539814 76.83961197968094 0.1 </point>
<point> 42.42640687119284 77.57359312880715 0.1 </point>
<point> 43.16038802031905 78.32049777246016 0.1 </point>
<point> 43.88122209715022 79.0800983962501 0.1 </point>
<point> 44.58868952864364 79.85216361846851 0.1 </point>
<point> 45.28257481336631 80.63645826056957 0.1 </point>
<point> 45.96266658713866 81.43274341880763 0.1 </point>
<point> 46.62875768741824 82.24077653700976 0.1 </point>
<point> 47.28064521640331 83.06031148046051 0.1 </point>
<point> 47.91813060283755 83.8910986108771 0.1 </point>
<point> 48.541019662496836 84.73288486245161 0.1 </point>
<point> 49.14912265733949 85.58541381893724 0.1 </point>
<point> 49.74225435330249 86.4484257917552 0.1 </point>
<point> 50.32023407672542 87.32165789909837 0.1 </point>
<point> 50.88288576938555 88.20484414600772 0.1 </point>
<point> 51.430038042126725 89.09771550539674 0.1 </point>
<point> 51.961524227066306 90.00000000000001 0.1 </point>
<point> 52.47718242836374 90.91142278521978 0.1 </point>
<point> 52.9768555715356 91.83170623284654 0.1 </point>
<point> 53.46039145130206 92.7605700156272 0.1 </point>
<point> 53.92764277795 93.69773119265535 0.1 </point>
<point> 54.37846722219899 94.64290429555804 0.1 </point>
<point> 54.81272745855604 95.59580141545199 0.1 </point>
<point> 55.2302912071464 96.55613229064357 0.1 </point>
<point> 55.63103127400723 97.52360439504528 0.1 </point>
<point> 56.01482558983209 98.49792302728198 0.1 </point>
<point> 56.38155724715449 99.47879140045987 0.1 </point>
<point> 56.731114535958994 100.4659107325706 0.1 </point>
<point> 57.063390977709204 101.45898033750316 0.1 </point>
<point> 57.37828535778212 102.4576977166358 0.1 </point>
<point> 57.67570175629912 103.46175865098006 0.1 </point>
<point> 57.95554957734409 104.47085729384875 0.1 </point>
<point> 58.217743576559776 105.48468626401993 0.1 </point>
<point> 58.4622038871141 106.5029367393681 0.1 </point>
<point> 58.68885604402833 107.52529855093444 0.1 </point>
<point> 58.897631006859825 108.55146027740732 0.1 </point>
<point> 59.08846518073247 109.58110933998418 0.1 </point>
<point> 59.26130043570825 110.61393209758614 0.1 </point>
<point> 59.416084124494205 111.64961394239607 0.1 </point>
<point> 59.55276909847931 112.68783939569116 0.1 </point>
<point> 59.671313722096386 113.72829220394078 0.1 </point>
<point> 59.77168188550472 114.77065543514051 0.1 </point>
<point> 59.85384301558944 115.81461157535249 0.1 </point>
<point> 59.917772085274414 116.85984262542337 0.1 </point>
<point> 59.963449621145735 117.90603019784994 0.1 </point>
<point> 59.99086170938346 118.95285561376299 0.1 </point>
<point> 59.999999999999986 120.0 0.1 </point>
<point> 59.99086170938346 121.04714438623701 0.1 </point>
<point> 59.963449621145735 122.09396980215006 0.1 </point>
<point> 59.917772085274414 123.14015737457663 0.1 </point>
<point> 59.85384301558944 124.18538842464751 0.1 </point>
<point> 59.77168188550472 125.22934456485949 0.1 </point>
<point> 59.671313722096386 126.2717077960592 0.1 </point>
<point> 59.5527690984793 127.31216060430884 0.1 </point>
<point> 59.416084124494205 128.3503860576039 0.1 </point>
<point> 59.26130043570825 129.38606790241386 0.1 </point>
<point> 59.08846518073247 130.41889066001582 0.1 </point>
<point> 58.897631006859825 131.4485397225927 0.1 </point>
<point> 58.68885604402833 132.47470144906555 0.1 </point>
<point> 58.4622038871141 133.4970632606319 0.1 </point>
<point> 58.217743576559776 134.51531373598007 0.1 </point>
<point> 57.95554957734409 135.52914270615125 0.1 </point>
<point> 57.67570175629912 136.53824134901996 0.1 </point>
<point> 57.37828535778211 137.54230228336422 0.1 </point>
<point> 57.0633909777092 138.54101966249684 0.1 </point>
<point> 56.731114535958994 139.5340892674294 0.1 </point>
<point> 56.38155724715449 140.52120859954013 0.1 </point>
<point> 56.01482558983209 141.50207697271802 0.1 </point>
<point> 55.63103127400723 142.47639560495472 0.1 </point>
<point> 55.23029120714641 143.44386770935643 0.1 </point>
<point> 54.81272745855604 144.404198584548 0.1 </point>
<point> 54.378467222198985 145.35709570444197 0.1 </point>
<point> 53.927642777950005 146.30226880734466 0.1 </point>
<point> 53.46039145130206 147.2394299843728 0.1 </point>
<point> 52.97685557153561 148.16829376715344 0.1 </point>
<point> 52.47718242836373 149.08857721478023 0.1 </point>
<point> 51.961524227066306 150.0 0.1 </point>
<point> 51.430038042126725 150.90228449460324 0.1 </point>
<point> 50.882885769385545 151.7951558539923 0.1 </point>
<point> 50.32023407672543 152.67834210090163 0.1 </point>
<point> 49.742254353302485 153.5515742082448 0.1 </point>
<point> 49.1491226573395 154.41458618106276 0.1 </point>
<point> 48.541019662496836 155.2671151375484 0.1 </point>
<point> 47.91813060283756 156.1089013891229 0.1 </point>
<point> 47.2806452164033 156.9396885195395 0.1 </point>
<point> 46.62875768741824 157.75922346299024 0.1 </point>
<point> 45.96266658713866 158.56725658119234 0.1 </point>
<point> 45.28257481336631 159.36354173943045 0.1 </point>
<point> 44.58868952864364 160.14783638153148 0.1 </point>
<point> 43.881222097150214 160.9199016037499 0.1 </point>
<point> 43.160388020319054 161.67950222753984 0.1 </point>
<point> 42.42640687119284 162.42640687119285 0.1 </point>
<point> 41.67950222753982 163.16038802031906 0.1 </point>
<point> 40.91990160374989 163.88122209715021 0.1 </point>
<point> 40.14783638153148 164.58868952864367 0.1 </point>
<point> 39.363541739430424 165.28257481336632 0.1 </point>
<point> 38.567256581192346 165.96266658713867 0.1 </point>
<point> 37.759223462990235 166.62875768741827 0.1 </point>
<point> 36.93968851953948 167.28064521640331 0.1 </point>
<point> 36.10890138912289 167.91813060283758 0.1 </point>
<point> 35.26711513754837 168.54101966249686 0.1 </point>
<point> 34.41458618106275 169.14912265733952 0.1 </point>
<point> 33.551574208244794 169.7422543533025 0.1 </point>
<point> 32.67834210090161 170.32023407672546 0.1 </point>
<point> 31.79515585399228 170.88288576938555 0.1 </point>
<point> 30.902284494603236 171.43003804212674 0.1 </point>
<point> 29.999999999999993 171.96152422706632 0.1 </point>
<point> 29.088577214780212 172.47718242836373 0.1 </point>
<point> 28.168293767153436 172.97685557153562 0.1 </point>
<point> 27.239429984372794 173.46039145130206 0.1 </point>
<point> 26.302268807344632 173.92764277795 0.1 </point>
<point> 25.357095704441953 174.378467222199 0.1 </point>
<point> 24.404198584548 174.81272745855605 0.1 </point>
<point> 23.443867709356407 175.23029120714642 0.1 </point>
<point> 22.476395604954703 175.63103127400723 0.1 </point>
<point> 21.502076972718008 176.0148255898321 0.1 </point>
<point> 20.521208599540117 176.3815572471545 0.1 </point>
<point> 19.53408926742939 176.731114535959 0.1 </point>
<point> 18.541019662496833 177.06339097770922 0.1 </point>
<point> 17.542302283364194 177.37828535778212 0.1 </point>
<point> 16.538241349019934 177.67570175629913 0.1 </point>
<point> 15.52914270615123 177.9555495773441 0.1 </point>
<point> 14.515313735980046 178.2177435765598 0.1 </point>
<point> 13.497063260631881 178.46220388711413 0.1 </point>
<point> 12.474701449065552 178.68885604402834 0.1 </point>
<point> 11.448539722592681 178.89763100685985 0.1 </point>
<point> 10.41889066001581 179.0884651807325 0.1 </point>
<point> 9.386067902413842 179.26130043570828 0.1 </point>
<point> 8.350386057603913 179.4160841244942 0.1 </point>
<point> 7.312160604308835 179.5527690984793 0.1 </point>
<point> 6.271707796059193 179.6713137220964 0.1 </point>
<point> 5.229344564859474 179.77168188550473 0.1 </point>
<point> 4.1853884246475 179.85384301558946 0.1 </point>
<point> 3.140157374576624 179.91777208527444 0.1 </point>
<point> 2.093969802150051 179.96344962114574 0.1 </point>
<point> 1.0471443862370018 179.99086170938347 0.1 </point>
<point> -1.0536914317759943e-14 180.0 0.1 </point>
<point> -1.0471443862370229 179.99086170938347 0.1 </point>
<point> -2.0939698021500717 179.96344962114574 0.1 </point>
<point> -3.1401573745766447 179.91777208527444 0.1 </point>
<point> -4.185388424647534 179.85384301558946 0.1 </point>
<point> -5.229344564859509 179.77168188550473 0.1 </point>
<point> -6.271707796059228 179.6713137220964 0.1 </point>
<point> -7.312160604308856 179.55276909847933 0.1 </point>
<point> -8.350386057603936 179.4160841244942 0.1 </point>
<point> -9.386067902413863 179.26130043570828 0.1 </point>
<point> -10.418890660015833 179.0884651807325 0.1 </point>
<point> -11.448539722592702 178.89763100685985 0.1 </point>
<point> -12.474701449065575 178.68885604402834 0.1 </point>
<point> -13.497063260631917 178.46220388711413 0.1 </point>
<point> -14.515313735980081 178.2177435765598 0.1 </point>
<point> -15.529142706151266 177.9555495773441 0.1 </point>
<point> -16.53824134901996 177.67570175629913 0.1 </point>
<point> -17.542302283364215 177.37828535778215 0.1 </point>
<point> -18.541019662496854 177.06339097770922 0.1 </point>
<point> -19.53408926742941 176.73111453595902 0.1 </point>
<point> -20.521208599540138 176.3815572471545 0.1 </point>
<point> -21.50207697271803 176.0148255898321 0.1 </point>
<point> -22.47639560495474 175.63103127400723 0.1 </point>
<point> -23.44386770935644 175.23029120714642 0.1 </point>
<point> -24.40419858454803 174.81272745855605 0.1 </point>
<point> -25.357095704441974 174.378467222199 0.1 </point>
